drugbank_id,interactant_id,name,organism,known_action
DB13874,BE0000530,Albumin,Humans,no
DB13909,BE0000530,Albumin,Humans,unknown
DB13928,BE0000530,Albumin,Humans,no
DB13943,BE0000530,Albumin,Humans,no
DB13943,BE0000685,Sex hormone-binding globulin,Humans,no
DB13944,BE0000530,Albumin,Humans,no
DB13944,BE0000685,Sex hormone-binding globulin,Humans,no
DB13946,BE0000530,Albumin,Humans,no
DB13946,BE0000685,Sex hormone-binding globulin,Humans,no
DB13949,BE0000510,Serotransferrin,Humans,unknown
DB13949,BE0001155,Integrin beta-3,Humans,unknown
DB13949,BE0002109,Calreticulin,Humans,unknown
DB13951,BE0000685,Sex hormone-binding globulin,Humans,unknown
DB13952,BE0000685,Sex hormone-binding globulin,Humans,unknown
DB13952,BE0000530,Albumin,Humans,no
DB13952,BE0003591,"Fatty acid-binding protein, intestinal",Humans,no
DB13953,BE0000685,Sex hormone-binding globulin,Humans,unknown
DB13953,BE0000530,Albumin,Humans,no
DB13953,BE0003591,"Fatty acid-binding protein, intestinal",Humans,no
DB13954,BE0000685,Sex hormone-binding globulin,Humans,unknown
DB13954,BE0000530,Albumin,Humans,no
DB13954,BE0003591,"Fatty acid-binding protein, intestinal",Humans,no
DB13955,BE0000685,Sex hormone-binding globulin,Humans,unknown
DB13955,BE0000530,Albumin,Humans,no
DB13955,BE0003591,"Fatty acid-binding protein, intestinal",Humans,no
DB13956,BE0000685,Sex hormone-binding globulin,Humans,unknown
DB13956,BE0000530,Albumin,Humans,no
DB13956,BE0003591,"Fatty acid-binding protein, intestinal",Humans,no
DB13959,BE0000530,Albumin,Humans,unknown
DB14001,BE0000643,Alpha-tocopherol transfer protein,Humans,unknown
DB14002,BE0000643,Alpha-tocopherol transfer protein,Humans,unknown
DB14003,BE0004020,Very low-density lipoprotein receptor,Humans,no
DB14003,BE0000499,Low-density lipoprotein receptor,Humans,no
DB14007,BE0000952,Alpha-1-antitrypsin,Humans,no
DB14126,BE0000530,Albumin,Humans,no
DB14185,BE0000530,Albumin,Humans,unknown
DB14481,BE0008690,Calbindin,Humans,no
DB14481,BE0004083,Protein S100-G,Humans,no
DB14481,BE0000530,Albumin,Humans,no
DB14513,BE0000530,Albumin,Humans,unknown
DB14517,BE0000530,Albumin,Humans,unknown
DB14518,BE0000530,Albumin,Humans,unknown
DB14520,BE0000510,Serotransferrin,Humans,unknown
DB14520,BE0001155,Integrin beta-3,Humans,unknown
DB14520,BE0002109,Calreticulin,Humans,unknown
DB14526,BE0000510,Serotransferrin,Humans,unknown
DB14527,BE0000510,Serotransferrin,Humans,unknown
DB14528,BE0000510,Serotransferrin,Humans,unknown
DB14529,BE0000510,Serotransferrin,Humans,unknown
DB14530,BE0000510,Serotransferrin,Humans,unknown
DB14533,BE0000530,Albumin,Humans,unknown
DB14538,BE0000685,Sex hormone-binding globulin,Humans,unknown
DB14538,BE0000209,Corticosteroid-binding globulin,Humans,unknown
DB14539,BE0000685,Sex hormone-binding globulin,Humans,unknown
DB14539,BE0000209,Corticosteroid-binding globulin,Humans,unknown
DB14540,BE0000685,Sex hormone-binding globulin,Humans,unknown
DB14540,BE0000209,Corticosteroid-binding globulin,Humans,unknown
DB14541,BE0000685,Sex hormone-binding globulin,Humans,unknown
DB14541,BE0000209,Corticosteroid-binding globulin,Humans,unknown
DB14542,BE0000685,Sex hormone-binding globulin,Humans,unknown
DB14542,BE0000209,Corticosteroid-binding globulin,Humans,unknown
DB14543,BE0000685,Sex hormone-binding globulin,Humans,unknown
DB14543,BE0000209,Corticosteroid-binding globulin,Humans,unknown
DB14544,BE0000685,Sex hormone-binding globulin,Humans,unknown
DB14544,BE0000209,Corticosteroid-binding globulin,Humans,unknown
DB14548,BE0000530,Albumin,Humans,unknown
DB14582,BE0000530,Albumin,Humans,unknown
DB14582,BE0004879,alpha1-acid glycoprotein,Humans,unknown
DB14631,BE0000209,Corticosteroid-binding globulin,Humans,unknown
DB14631,BE0000530,Albumin,Humans,unknown
DB14649,BE0000530,Albumin,Humans,unknown
DB14669,BE0000209,Corticosteroid-binding globulin,Humans,unknown
DB14669,BE0000530,Albumin,Humans,unknown
DB14840,BE0000530,Albumin,Humans,unknown
DB14840,BE0004879,alpha1-acid glycoprotein,Humans,unknown
DB14879,BE0000530,Albumin,Humans,no
DB14973,BE0000530,Albumin,Humans,no
DB14999,BE0000530,Albumin,Humans,unknown
DB15059,BE0000530,Albumin,Humans,no
DB15093,BE0000530,Albumin,Humans,unknown
DB15133,BE0000530,Albumin,Humans,unknown
DB15133,BE0000925,Alpha-1-acid glycoprotein 1,Humans,unknown
DB15149,BE0000530,Albumin,Humans,no
DB15149,BE0000925,Alpha-1-acid glycoprotein 1,Humans,no
DB15171,BE0000530,Albumin,Humans,unknown
DB15248,BE0000530,Albumin,Humans,unknown
DB15305,BE0000530,Albumin,Humans,unknown
DB15444,BE0000530,Albumin,Humans,unknown
DB15456,BE0000530,Albumin,Humans,unknown
DB15534,BE0000530,Albumin,Humans,unknown
DB15566,BE0000209,Corticosteroid-binding globulin,Humans,unknown
DB15566,BE0000530,Albumin,Humans,unknown
DB15575,BE0000530,Albumin,Humans,unknown
DB15690,BE0000685,Sex hormone-binding globulin,Humans,unknown
DB15690,BE0000530,Albumin,Humans,unknown
DB15935,BE0000530,Albumin,Humans,no
DB16165,BE0000530,Albumin,Humans,unknown
DB16200,BE0000925,Alpha-1-acid glycoprotein 1,Humans,yes
DB16200,BE0000530,Albumin,Humans,no
DB16693,BE0000530,Albumin,Humans,no
DB16699,BE0000530,Albumin,Humans,unknown
DB16703,BE0000530,Albumin,Humans,no
DB16703,BE0000925,Alpha-1-acid glycoprotein 1,Humans,no
DB17083,BE0000530,Albumin,Humans,no
DB18515,BE0000530,Albumin,Humans,no
